form,arm,trace_i,row,global_index,kind,token_index,value,dt,verdict,phat,proj_vphat_lstar,proj_vp_lstar
A,below_good,42,336,336,est_offwin,533,134486.0,-1,unclear,,7.754624,1.524835
A,below_good,42,337,337,est,552,20172900.0,1,unclear,,22.798176,6.449368
A,below_good,42,338,338,tau_echo,571,15300000.0,,unclear,,15.226301,-3.782698
A,below_good,42,339,339,est,589,18000000.0,1,unclear,,11.413202,-2.394625
A,below_good,42,340,340,final,614,150.0,,unclear,,19.273922,-0.657799
A,below_good,42,341,341,final_corrected,614,150.0,,unclear,,19.273922,-0.657799
A,below_good,43,342,342,end_of_prompt,194,,,correct,-1,10.686756,6.104009
A,below_good,43,343,343,est_offwin,261,114000.0,-1,correct,-1,20.810726,-1.543778
A,below_good,43,344,344,est,459,29640000.0,1,correct,-1,24.636446,2.377781
A,below_good,43,345,345,tau_echo,502,15300000.0,,correct,-1,14.067621,-4.768757
A,below_good,43,346,346,final,502,15300000.0,,correct,-1,14.067621,-4.768757
A,below_good,43,347,347,final_corrected,484,29640000.0,,correct,-1,23.363590,14.957218
A,below_good,43,348,348,belief,525,,,correct,-1,8.942060,5.840726
A,below_good,44,349,349,end_of_prompt,194,,,correct,-1,10.704596,6.137589
A,below_good,44,350,350,est_offwin,294,122000.0,-1,correct,-1,21.410143,0.543777
A,below_good,44,351,351,est_offwin,355,1350.0,-1,correct,-1,17.063028,1.719059
A,below_good,44,352,352,est_offwin,395,122000.0,-1,correct,-1,27.707069,2.835745
A,below_good,44,353,353,est_offwin,409,1350.0,-1,correct,-1,26.522205,2.135161
A,below_good,44,354,354,est,430,164700000.0,1,correct,-1,18.495556,-4.342460
A,below_good,44,355,355,tau_echo,460,15300000.0,,correct,-1,13.842527,-3.649416
A,below_good,44,356,356,est_offwin,502,1200.0,-1,correct,-1,14.908888,1.547730
A,below_good,44,357,357,est_offwin,516,122000.0,-1,correct,-1,24.110691,3.801147
A,below_good,44,358,358,est_offwin,530,1200.0,-1,correct,-1,22.955936,3.173832
A,below_good,44,359,359,est,551,146400000.0,1,correct,-1,12.859222,-0.799098
A,below_good,44,360,360,tau_echo,573,15300000.0,,correct,-1,14.148185,-1.407594
A,below_good,44,361,361,est_offwin,647,122000.0,-1,correct,-1,25.600163,3.173860
A,below_good,44,362,362,est,665,15250000.0,-1,correct,-1,15.116058,-1.000893
A,below_good,44,363,363,tau_echo,682,15300000.0,,correct,-1,17.552277,-2.286140
A,below_good,44,364,364,est,720,15250000.0,-1,correct,-1,16.101736,8.534143
A,below_good,44,365,365,final,720,15250000.0,,correct,-1,16.101736,8.534143
A,below_good,44,366,366,final_corrected,720,15250000.0,,correct,-1,16.101736,8.534143
A,below_good,45,367,367,end_of_prompt,194,,,correct,-1,10.704596,6.137589
A,below_good,45,368,368,est_offwin,331,114000.0,-1,correct,-1,20.303875,-2.517319
A,below_good,45,369,369,est,551,17100000.0,1,correct,-1,21.748940,-0.279971
A,below_good,45,370,370,tau_echo,637,15300000.0,,correct,-1,16.299789,-0.277583
A,below_good,45,371,371,est,668,17100000.0,1,correct,-1,16.537378,13.256701
A,below_good,45,372,372,final,668,17100000.0,,correct,-1,16.537378,13.256701
A,below_good,45,373,373,final_corrected,668,17100000.0,,correct,-1,16.537378,13.256701
A,below_good,45,374,374,belief,688,,,correct,-1,9.296040,6.023551
A,below_good,46,375,375,end_of_prompt,194,,,correct,-1,10.750615,6.132125
A,below_good,46,376,376,est_offwin,440,111000.0,-1,correct,-1,18.079742,-3.480839
A,below_good,46,377,377,est_offwin,452,1700.0,-1,correct,-1,14.174244,-5.689592
A,below_good,46,378,378,est_offwin,516,111000.0,-1,correct,-1,26.270258,4.631195
A,below_good,46,379,379,est_offwin,523,1700.0,-1,correct,-1,24.251360,0.107719
A,below_good,46,380,380,est_offwin,548,112700.0,-1,correct,-1,21.168076,6.360250
A,below_good,46,381,381,est,566,22540000.0,1,correct,-1,22.235718,2.765166
A,below_good,46,382,382,tau_echo,587,15300000.0,,correct,-1,12.954004,-2.253950
A,below_good,46,383,383,est,602,22540000.0,1,correct,-1,28.548538,7.274618
A,below_good,46,384,384,final,631,22540000.0,,correct,-1,19.707968,13.475252
A,below_good,46,385,385,final_corrected,631,22540000.0,,correct,-1,19.707968,13.475252
A,below_good,47,386,386,end_of_prompt,194,,,correct,-1,10.686756,6.104009
A,below_good,47,387,387,est_offwin,269,117000.0,-1,correct,-1,19.391367,-2.328926
A,below_good,47,388,388,est,460,14040000.0,-1,correct,-1,21.661882,1.131774
A,below_good,47,389,389,tau_echo,483,15300000.0,,correct,-1,19.668949,-4.630278
A,below_good,47,390,390,est,498,14040000.0,-1,correct,-1,26.985851,11.111223
A,below_good,47,391,391,final,536,14040000.0,,correct,-1,19.035805,16.561714
A,below_good,47,392,392,final_corrected,536,14040000.0,,correct,-1,19.035805,16.561714
A,below_good,47,393,393,belief,519,,,correct,-1,10.049189,5.695281
A,below_good,48,394,394,end_of_prompt,194,,,unclear,,10.686756,6.104009
A,below_good,48,395,395,est,315,158500.0,-1,unclear,,19.827814,2.106601
A,below_good,48,396,396,est,423,26142500.0,1,unclear,,22.553642,0.725830
A,below_good,48,397,397,tau_echo,445,15300000.0,,unclear,,14.345017,-5.319788
A,below_good,48,398,398,est,469,26142500.0,1,unclear,,21.984797,14.633684
A,below_good,48,399,399,final,469,26142500.0,,unclear,,21.984797,14.633684
A,below_good,48,400,400,final_corrected,469,26142500.0,,unclear,,21.984797,14.633684
A,below_good,49,401,401,end_of_prompt,194,,,unclear,,10.686756,6.104009
A,below_good,49,402,402,est_offwin,264,117000.0,-1,unclear,,21.459515,-1.010338
A,below_good,49,403,403,est,436,17550000.0,1,unclear,,24.382668,-3.533583
A,below_good,49,404,404,tau_echo,460,15300000.0,,unclear,,16.294224,-3.141980
A,below_good,49,405,405,est,479,17550000.0,1,unclear,,22.157234,14.514210
A,below_good,49,406,406,final,479,17550000.0,,unclear,,22.157234,14.514210
A,below_good,49,407,407,final_corrected,479,17550000.0,,unclear,,22.157234,14.514210
A,below_good,50,408,408,end_of_prompt,194,,,correct,-1,10.711992,6.150922
A,below_good,50,409,409,est_offwin,269,68000.0,-1,correct,-1,21.415754,3.052919
A,below_good,50,410,410,est,376,10200000.0,-1,correct,-1,19.606140,-5.429640
A,below_good,50,411,411,tau_echo,443,15300000.0,,correct,-1,17.783836,-0.888684
A,below_good,50,412,412,final,443,15300000.0,,correct,-1,17.783836,-0.888684
A,below_good,50,413,413,final_corrected,421,10200000.0,,correct,-1,21.957230,12.653173
A,below_good,50,414,414,belief,454,,,correct,-1,9.055868,5.664170
A,below_good,51,415,415,end_of_prompt,194,,,unclear,,10.709288,6.142563
A,below_good,51,416,416,est_offwin,294,117000.0,-1,unclear,,18.943935,-2.891076
A,below_good,51,417,417,est,594,16380000.0,1,unclear,,21.465092,-2.092232
A,below_good,51,418,418,tau_echo,611,15300000.0,,unclear,,14.591225,-3.862306
A,below_good,51,419,419,est,641,16380000.0,1,unclear,,18.904257,12.401204
A,below_good,51,420,420,final,641,16380000.0,,unclear,,18.904257,12.401204
A,below_good,51,421,421,final_corrected,641,16380000.0,,unclear,,18.904257,12.401204
A,below_good,52,422,422,end_of_prompt,194,,,correct,-1,10.711992,6.150922
A,below_good,52,423,423,est_offwin,282,117000.0,-1,correct,-1,19.911797,1.439587
A,below_good,52,424,424,est,405,5850000.0,-1,correct,-1,18.923065,-2.005045
A,below_good,52,425,425,tau_echo,477,15300000.0,,correct,-1,19.454477,-2.677074
A,below_good,52,426,426,final,477,15300000.0,,correct,-1,19.454477,-2.677074
A,below_good,52,427,427,final_corrected,459,5850000.0,,correct,-1,23.444288,11.164905
A,below_good,53,428,428,end_of_prompt,194,,,correct,-1,10.673726,6.107781
A,below_good,53,429,429,est_offwin,293,117000.0,-1,correct,-1,19.597916,-2.185943
A,below_good,53,430,430,est,560,17550000.0,1,correct,-1,22.430286,1.069483
A,below_good,53,431,431,tau_echo,577,15300000.0,,correct,-1,16.142841,-2.486860
A,below_good,53,432,432,est,592,17550000.0,1,correct,-1,28.482430,8.010496
A,below_good,53,433,433,tau_echo,650,15300000.0,,correct,-1,17.837662,1.184113
A,below_good,53,434,434,final,650,15300000.0,,correct,-1,17.837662,1.184113
A,below_good,53,435,435,final_corrected,631,17550000.0,,correct,-1,21.218712,13.339140
A,below_good,53,436,436,belief,664,,,correct,-1,10.785789,4.843710
A,below_good,54,437,437,end_of_prompt,194,,,correct,-1,10.686756,6.104009
A,below_good,54,438,438,est_offwin,264,117000.0,-1,correct,-1,19.406826,-2.791824
A,below_good,54,439,439,est_offwin,278,2000.0,-1,correct,-1,15.906460,-6.543441
A,below_good,54,440,440,est_offwin,371,120000.0,-1,correct,-1,19.397392,-6.783127
A,below_good,54,441,441,est,452,13200000.0,-1,correct,-1,20.738285,-4.531166
A,below_good,54,442,442,tau_echo,469,15300000.0,,correct,-1,18.407913,-5.127896
A,below_good,54,443,443,est,487,13200000.0,-1,correct,-1,20.351509,12.995630
A,below_good,54,444,444,final,487,13200000.0,,correct,-1,20.351509,12.995630
A,below_good,54,445,445,final_corrected,487,13200000.0,,correct,-1,20.351509,12.995630
A,below_good,54,446,446,belief,498,,,correct,-1,11.574859,3.454405
A,below_good,55,447,447,end_of_prompt,194,,,correct,-1,10.687909,6.113922
A,below_good,55,448,448,est_offwin,276,115000.0,-1,correct,-1,20.038639,1.013566
A,below_good,55,449,449,est,521,13800000.0,-1,correct,-1,21.254555,-1.805168
A,below_good,55,450,450,tau_echo,584,15300000.0,,correct,-1,20.451097,-1.111715
A,below_good,55,451,451,final,584,15300000.0,,correct,-1,20.451097,-1.111715
A,below_good,55,452,452,final_corrected,564,13800000.0,,correct,-1,21.264565,11.458746
A,below_good,55,453,453,belief,606,,,correct,-1,10.677813,7.710302
A,below_good,56,454,454,end_of_prompt,194,,,correct,-1,10.686756,6.104009
A,below_good,56,455,455,est_offwin,432,45000.0,-1,correct,-1,23.206034,1.759981
A,below_good,56,456,456,est_offwin,440,65000.0,-1,correct,-1,24.201982,-9.928152
A,below_good,56,457,457,est_offwin,451,55000.0,-1,correct,-1,17.183338,1.435847
A,below_good,56,458,458,est,500,14300000.0,-1,correct,-1,20.614426,-2.758698
A,below_good,56,459,459,tau_echo,542,15300000.0,,correct,-1,19.679783,-1.755415
A,below_good,56,460,460,final,542,15300000.0,,correct,-1,19.679783,-1.755415
A,below_good,56,461,461,final_corrected,521,14300000.0,,correct,-1,20.203091,9.105213
A,below_good,56,462,462,belief,560,,,correct,-1,11.157669,7.646204
A,below_good,57,463,463,end_of_prompt,194,,,correct,-1,10.711992,6.150922
A,below_good,57,464,464,est_offwin,305,117239.0,-1,correct,-1,7.989678,3.107459
A,below_good,57,465,465,est,421,8206730.0,-1,correct,-1,17.569359,-2.506404
A,below_good,57,466,466,tau_echo,467,15300000.0,,correct,-1,17.180149,-4.734579
A,below_good,57,467,467,final,467,15300000.0,,correct,-1,17.180149,-4.734579
A,below_good,57,468,468,final_corrected,447,8206730.0,,correct,-1,19.998962,14.141887
A,below_good,57,469,469,belief,482,,,correct,-1,9.134140,6.325558
A,below_good,58,470,470,end_of_prompt,194,,,correct,-1,10.711992,6.150922
A,below_good,58,471,471,est_offwin,331,117000.0,-1,correct,-1,18.466188,2.305226
A,below_good,58,472,472,est,401,12870000.0,-1,correct,-1,21.237125,2.436530
A,below_good,58,473,473,tau_echo,435,15300000.0,,correct,-1,18.754967,-4.535728
A,below_good,58,474,474,est,450,12870000.0,-1,correct,-1,26.441912,8.845808
A,below_good,58,475,475,final,503,12870000.0,,correct,-1,19.797359,14.658813
A,below_good,58,476,476,final_corrected,503,12870000.0,,correct,-1,19.797359,14.658813
A,below_good,58,477,477,belief,474,,,correct,-1,9.790573,5.880722
A,below_good,59,478,478,end_of_prompt,194,,,unclear,,10.687909,6.113922
A,below_good,59,479,479,est_offwin,247,117000.0,-1,unclear,,19.609070,-1.552620
A,below_good,59,480,480,est,457,26475000.0,1,unclear,,23.113897,0.519909
A,below_good,59,481,481,tau_echo,477,15300000.0,,unclear,,13.173668,-4.857375
A,below_good,59,482,482,est,492,26475000.0,1,unclear,,27.674381,8.668010
A,below_good,59,483,483,final,517,26475000.0,,unclear,,19.586384,16.531042
A,below_good,59,484,484,final_corrected,517,26475000.0,,unclear,,19.586384,16.531042
A,below_good,60,485,485,end_of_prompt,194,,,correct,-1,10.686756,6.104009
A,below_good,60,486,486,est_offwin,319,68000.0,-1,correct,-1,20.493767,-1.469838
A,below_good,60,487,487,est,435,8500000.0,-1,correct,-1,18.626604,-9.167698
A,below_good,60,488,488,tau_echo,459,15300000.0,,correct,-1,20.346912,-5.719841
A,below_good,60,489,489,est,473,8500000.0,-1,correct,-1,25.117420,5.565287
A,below_good,60,490,490,final,516,8500000.0,,correct,-1,18.818722,8.859241
A,below_good,60,491,491,final_corrected,516,8500000.0,,correct,-1,18.818722,8.859241
A,below_good,60,492,492,belief,497,,,correct,-1,9.909676,6.489529
A,below_good,61,493,493,end_of_prompt,194,,,correct,-1,10.711992,6.150922
A,below_good,61,494,494,est_offwin,264,68000.0,-1,correct,-1,21.064293,-0.527812
A,below_good,61,495,495,est,410,7480000.0,-1,correct,-1,20.642166,-0.140993
A,below_good,61,496,496,tau_echo,449,15300000.0,,correct,-1,19.032824,-2.656790
A,below_good,61,497,497,final,449,15300000.0,,correct,-1,19.032824,-2.656790
A,below_good,61,498,498,final_corrected,429,7480000.0,,correct,-1,22.836044,10.255919
A,below_good,61,499,499,belief,461,,,correct,-1,9.560410,8.292899
A,below_good,62,500,500,end_of_prompt,194,,,correct,-1,10.686756,6.104009
A,below_good,62,501,501,est_offwin,398,137000.0,-1,correct,-1,23.517792,-0.353099
A,below_good,62,502,502,est,443,17810000.0,1,correct,-1,23.351305,-0.810001
A,below_good,62,503,503,tau_echo,506,15300000.0,,correct,-1,15.586081,-2.695400
A,below_good,62,504,504,final,506,15300000.0,,correct,-1,15.586081,-2.695400
A,below_good,62,505,505,final_corrected,490,17810000.0,,correct,-1,24.218006,11.090744
A,below_good,62,506,506,belief,522,,,correct,-1,8.996086,5.410294
A,below_good,63,507,507,end_of_prompt,194,,,correct,-1,10.711992,6.150922
A,below_good,63,508,508,est_offwin,304,117000.0,-1,correct,-1,18.689211,-4.279745
A,below_good,63,509,509,est,418,13338000.0,-1,correct,-1,21.176914,3.394681
A,below_good,63,510,510,tau_echo,474,15300000.0,,correct,-1,15.051783,-0.016586
A,below_good,63,511,511,final,474,15300000.0,,correct,-1,15.051783,-0.016586
A,below_good,63,512,512,final_corrected,452,13338000.0,,correct,-1,22.056618,15.847298
A,below_good,63,513,513,belief,498,,,correct,-1,8.486705,8.027787
A,below_good,64,514,514,end_of_prompt,194,,,unclear,,10.711992,6.150922
A,below_good,64,515,515,est_offwin,330,68000.0,-1,unclear,,18.514168,-3.439467
A,below_good,64,516,516,est,407,8840000.0,-1,unclear,,21.426691,-3.354595
A,below_good,64,517,517,tau_echo,450,15300000.0,,unclear,,18.921997,-6.463795
A,below_good,64,518,518,est,464,8840000.0,-1,unclear,,26.147800,8.161484
A,below_good,64,519,519,final,492,8840000.0,,unclear,,20.687405,9.553532
A,below_good,64,520,520,final_corrected,492,8840000.0,,unclear,,20.687405,9.553532
A,below_good,65,521,521,end_of_prompt,194,,,correct,-1,10.686756,6.104009
A,below_good,65,522,522,est_offwin,286,117239.0,-1,correct,-1,7.680006,2.289901
A,below_good,65,523,523,est,494,15241070.0,-1,correct,-1,16.368370,3.300554
A,below_good,65,524,524,tau_echo,550,15300000.0,,correct,-1,18.728710,-1.338686
A,below_good,65,525,525,final,550,15300000.0,,correct,-1,18.728710,-1.338686
A,below_good,65,526,526,final_corrected,531,15241070.0,,correct,-1,19.447632,15.461576
A,below_good,65,527,527,belief,561,,,correct,-1,8.944103,6.685392
A,below_good,66,528,528,end_of_prompt,194,,,correct,-1,10.687909,6.113922
A,below_good,66,529,529,est_offwin,278,117000.0,-1,correct,-1,19.346149,1.918438
A,below_good,66,530,530,est,496,58500000.0,1,correct,-1,20.012222,-5.678229
A,below_good,66,531,531,tau_echo,517,15300000.0,,correct,-1,14.160475,-2.377803
A,below_good,66,532,532,est,604,14000000.0,-1,correct,-1,7.742621,-4.192171
A,below_good,66,533,533,final,604,14000000.0,,correct,-1,7.742621,-4.192171
A,below_good,66,534,534,final_corrected,604,14000000.0,,correct,-1,7.742621,-4.192171
A,below_good,67,535,535,end_of_prompt,194,,,correct,-1,10.687909,6.113922
A,below_good,67,536,536,est_offwin,336,31500.0,-1,correct,-1,18.513449,-3.794093
A,below_good,67,537,537,est,378,3937500.0,-1,correct,-1,19.473660,-2.709214
A,below_good,67,538,538,est_offwin,433,111000.0,-1,correct,-1,16.803919,0.018282
A,below_good,67,539,539,est,503,13875000.0,-1,correct,-1,20.058689,1.194490
A,below_good,67,540,540,tau_echo,527,15300000.0,,correct,-1,18.928743,-3.972858
A,below_good,67,541,541,est,563,13000000.0,-1,correct,-1,9.836344,-0.771719
A,below_good,67,542,542,tau_echo,585,15300000.0,,correct,-1,21.018440,0.284451
A,below_good,67,543,543,final,585,15300000.0,,correct,-1,21.018440,0.284451
A,below_good,67,544,544,final_corrected,563,13000000.0,,correct,-1,9.836344,-0.771719
A,below_good,67,545,545,belief,605,,,correct,-1,8.977266,6.145729
A,below_good,68,546,546,end_of_prompt,194,,,correct,-1,10.711992,6.150922
A,below_good,68,547,547,est_offwin,266,117239.0,-1,correct,-1,9.113247,2.837426
A,below_good,68,548,548,est,431,14654875.0,-1,correct,-1,10.849837,4.827319
A,below_good,68,549,549,tau_echo,489,15300000.0,,correct,-1,19.624762,-2.289402
A,below_good,68,550,550,final,489,15300000.0,,correct,-1,19.624762,-2.289402
A,below_good,68,551,551,final_corrected,469,14654875.0,,correct,-1,13.587342,17.968904
A,below_good,68,552,552,belief,507,,,correct,-1,8.662865,7.981207
A,below_good,69,553,553,end_of_prompt,194,,,unclear,,10.711992,6.150922
A,below_good,69,554,554,est_offwin,276,114000.0,-1,unclear,,19.231524,-2.089662
A,below_good,69,555,555,est,398,17100000.0,1,unclear,,20.142426,-1.503291
A,below_good,69,556,556,tau_echo,414,15300000.0,,unclear,,14.768171,-3.243921
A,below_good,69,557,557,est,430,17100000.0,1,unclear,,26.499058,5.557627
A,below_good,69,558,558,final,453,17100000.0,,unclear,,18.795536,12.990990
A,below_good,69,559,559,final_corrected,453,17100000.0,,unclear,,18.795536,12.990990
A,below_good,70,560,560,end_of_prompt,194,,,unclear,,10.711992,6.150922
A,below_good,70,561,561,est_offwin,341,117000.0,-1,unclear,,16.278339,1.615704
A,below_good,70,562,562,est,419,28080000.0,1,unclear,,20.506037,2.747758
A,below_good,70,563,563,tau_echo,436,15300000.0,,unclear,,15.034655,-4.524812
A,below_good,70,564,564,est,456,25000000.0,1,unclear,,1.826243,2.366538
A,below_good,70,565,565,final,456,25000000.0,,unclear,,1.826243,2.366538
A,below_good,70,566,566,final_corrected,456,25000000.0,,unclear,,1.826243,2.366538
A,below_good,70,567,567,belief,498,,,unclear,,10.368034,7.853777
A,below_good,71,568,568,end_of_prompt,194,,,correct,-1,10.687909,6.113922
A,below_good,71,569,569,est_offwin,324,117239.0,-1,correct,-1,8.743167,3.307223
A,below_good,71,570,570,est,508,35171700.0,1,correct,-1,23.216526,7.597435
A,below_good,71,571,571,tau_echo,524,15300000.0,,correct,-1,14.241230,-4.392946
A,below_good,71,572,572,est,558,35171700.0,1,correct,-1,21.063301,20.525473
A,below_good,71,573,573,final,558,35171700.0,,correct,-1,21.063301,20.525473
A,below_good,71,574,574,final_corrected,558,35171700.0,,correct,-1,21.063301,20.525473
A,below_good,71,575,575,belief,572,,,correct,-1,6.166082,4.825637
A,below_good,72,576,576,end_of_prompt,194,,,correct,-1,10.686756,6.104009
